FORPRINT: Thu Jun  9 10:12:01 2016
      0.5040000    720.8930054      1.7359999     40.1800003      1.8380001
      1.3070000    722.6380005      1.4110000     37.6040001      1.5470001
      2.0980000    722.2979736      1.4579999     37.1899986      1.5549999
      2.9030001    718.6019897      1.6140000     34.3670006      1.4470000
      3.8110001    722.4390259      1.4840000     29.5300007      1.5330000
      4.9050002    722.9940186      1.5950000     28.7380009      1.6750000
      6.3369999    725.0520020      1.6610000     28.6340008      1.7220000
      9.4969997    717.5650024      1.4240000     32.3160019      1.1810000
