FORPRINT: Thu Jun  9 10:13:38 2016
      0.5040000    720.8930054      1.6160001     40.1800003      1.5980000
      1.3070000    722.1799927      1.3850000     37.2879982      1.2100000
      2.0980000    722.6640015      1.3240000     34.4049988      1.2280000
      2.9030001    722.3770142      1.4690000     35.2010002      1.4800000
      3.8110001    723.1510010      1.3850000     31.3549995      1.6270000
      4.9050002    725.8790283      1.4700000     28.8010006      1.4090000
      6.3369999    726.3380127      1.7120000     31.2259998      1.3099999
      9.4969997    722.5739746      1.1690000     29.3999996      1.1550000
