FORPRINT: Thu Jun  9 10:52:36 2016
      0.5040000    720.7479858      1.7380000     40.1980019      1.6140000
      1.3070000    719.4849854      1.5890000     39.8660011      1.3110000
      2.0980000    719.4140015      1.5089999     37.6380005      1.2500000
      2.9030001    718.5200195      1.3350000     34.9410019      1.1289999
      3.8110001    720.0770264      1.2290000     33.6020012      1.0080000
      4.9050002    720.2999878      1.2140000     31.7579994      0.9790000
      6.3369999    724.4769897      1.0960000     28.3719997      1.0520000
      9.4969997    725.2210083      0.7460000     29.5499992      0.7420000
     16.4209995    719.0369873      0.9580000     31.2189999      1.0750000
