FORPRINT: Fri Jul 29 12:35:41 2016
   9491.9990234      0.0465690      1.0000000
  14419.1337891      0.1048190      1.0000000
   4072.5769043      0.2206284      1.0000000
   1064.3609619      0.3168143      0.9643969
   1274.7154541      0.5019362      1.0000000
    422.7885437      0.8300081      1.0000000
     35.4054146      1.7458693      0.9523134
