FORPRINT: Mon Jun  6 13:18:17 2016
      0.6582519      0.9522487      1.0000000
      0.2069242      1.8361549      0.9999999
      0.0784857      4.8647237      0.9999999
      0.0563381     15.8476734      1.0000000
