FORPRINT: Mon Sep 14 12:47:05 2015
      0.3202524      0.8440496      0.9999999
      0.1815588      1.4368902      0.9999999
      0.2782051      4.1642399      0.9999999
      0.0345976      7.0891194      0.9999999
      0.0583688     12.0683508      1.0000000
      0.0422511     20.5448837      0.9999999
      0.0847663     45.6339722      0.9999999
