FORPRINT: Mon Jun  6 13:55:19 2016
      0.1518542      0.4942057      0.9999999
      0.6997005      1.4138544      0.9999999
      0.0775707      4.0448418      0.9999999
      0.0708746     11.5717316      0.9999999
