intspec/m59co_best9_int_fc0-2.    0.000    2.000    1.220   25.558    1.107  721.877  721.784    1.796   40.628   41.329    2.064    0.000    0.000    0.000    0.000    0.000    0.000   19.766   21.394    1.597    3.078    2.294    0.326    1.979
intspec/m59co_best9_int_fc2-4.    2.000    4.000    2.963   29.829    1.012  719.770  718.965    1.510   37.003   37.358    1.639    0.000    0.000    0.000    0.000    0.000    0.000   17.373   19.604    1.734    3.096    2.603    0.314    2.100
intspec/m59co_best9_int_fc4-6.    4.000    6.000    4.969   23.930    0.802  718.088  716.833    1.701   32.772   32.909    1.912    0.000    0.000    0.000    0.000    0.000    0.000   16.891   16.799    1.864    3.678    3.296    0.235    1.256
intspec/m59co_best9_int_fc6-8.    6.000    8.000    6.982   20.746    0.549  721.918  720.552    2.072   27.028   27.430    2.527    0.000    0.000    0.000    0.000    0.000    0.000   13.593   15.766    2.160    3.712    3.513    0.270    0.686
intspec/m59co_best9_int_fc8-11    8.000   11.000    9.432   16.563    0.937  726.201  724.381    2.298   27.741   28.633    2.609    0.000    0.000    0.000    0.000    0.000    0.000   20.121   22.911    1.808    2.966    2.673    0.359    1.149
intspec/m59co_best9_int_fc11-1   11.000   15.000   12.874   13.129    0.919  720.030  718.257    3.250   35.541   36.904    4.895    0.000    0.000    0.000    0.000    0.000    0.000   20.433   23.910    0.727    2.973    2.615    0.260    1.143
